CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
SINAI HOSPITAL,31478 CLOROX FUZION 9/32OZDISINFECTANT CLEANER,10053 S.P. RICHARDS COMPANY,DISINFECTANTS,Custom,511700
SINAI HOSPITAL,NP7380A 17X17 1/8F 3PLY NAPKIN6/290/CS  ADVANCED,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS DINNER,Custom,430018
SINAI HOSPITAL,D826E 13X13 KRAFT MINIFOLD 6M/ADVANCED NAPKIN,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS FOR DISPENSER,Custom,430025
SINAI HOSPITAL,D780 MORNAP JR NAPKIN 6M/CSUNIVERSAL   1PLY WHT 13X12,10620 ESSITY PROFESSIONAL HYGIENE,NAPKINS FOR DISPENSER,Custom,430780
SINAI HOSPITAL,105065 WHT PEAKSERVE TOWEL 12/TORK ADV,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL MULTIFOLD,Custom,450065
SINAI HOSPITAL,1863895 18" MICROFIBER MOP12/CS  DARK GRAY,8822 RUBBERMAID COMMERCIAL PRODUCTS,WET MOP MICROFIBER,Custom,517160
SINAI HOSPITAL,Q410 18" BLUE MICROFIBER 12/CSMICROFIBER,8822 RUBBERMAID COMMERCIAL PRODUCTS,WET MOP MICROFIBER,Custom,55Q410
SINAI HOSPITAL,47035  6"X580' WHT TOWEL 6/CSSCOTT SLIM ROLL,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,450035
SINAI HOSPITAL,01000 1000' WHITE ROLL TOWEL 12/CSSCOTT,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,451000
SINAI HOSPITAL,41025 WYPALL X80 WIPER 1RL/CS 475 SHEET ROLL,5801 KIMBERLY-CLARK INC.,WIPER HEAVY DUTY,Custom,453402
SINAI HOSPITAL,05600 WYPALL 640 WIPER2.5X13 WHITE 12/56,5801 KIMBERLY-CLARK INC.,WIPER LITE DUTY,Custom,455600
SINAI HOSPITAL,07001 SCOTT T.T. 36/CS800 SHEETS CORELESS,5801 KIMBERLY-CLARK INC.,TOILET TISSUE TT 2PLY,Custom,467711
SINAI HOSPITAL,8804-03 PURELL FOAM GREEN 3/CS1250ML ADX-12 HAND SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,511180
SINAI HOSPITAL,5392-02 TFX PURELL FOAM SANTZR2/1200ML SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,530155
SINAI HOSPITAL,YL2512 12oz DELI COMB/LID CONT240/CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100049
SINAI HOSPITAL,L8328 32oz SQUAT DELI CONT200CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100057
SINAI HOSPITAL,DT44GALN 37X42.5 Clear Canliner 1MIL 100/CS DRAWTUFF IL30928,4519 I.B.S. SOLUTIONS CORP,CANLINER DRAWTUFF,Custom,500110
SINAI HOSPITAL,CHHC8W WHITE 8OZ HOT CUP 1M/CS,2975 EATERY ESSENTIALS,CUPS HOT,Custom,030125
SINAI HOSPITAL,6000004 GEL HAND SANITIZER12/540ML PUMP,2830 ECOLAB INC.,SANITIZER HAND,Custom,513536
SINAI HOSPITAL,6000181 QUICK-CARE 12/535MLFOAM HAND SANITIZER,2830 ECOLAB INC.,SANITIZER HAND,Custom,513695
SINAI HOSPITAL,3.5" BLACK CRYSTAL PRISM PICKS5/500 2500/CS  305210229,3940 HANDGARDS INC,PICKS,Custom,230099
SINAI HOSPITAL,SD5032Y 32oz Clear DELITAINER480/CS,8720 PACTIV LLC,CONTAINER DELI,Custom,100083
SINAI HOSPITAL,SM PF VINYL GLOVE 1M/C10/100 CLEAR 304340181,3940 HANDGARDS INC,VINYL GLOVES,Custom,330255
SINAI HOSPITAL,MED PF VINYL GLOVE 1M/C10/100 CLEAR 304340182,3940 HANDGARDS INC,VINYL GLOVES,Custom,330256
SINAI HOSPITAL,LG PF VINYL GLOVE 1M/C10/100 CLEAR 304340183,3940 HANDGARDS INC,VINYL GLOVES,Custom,330257
SINAI HOSPITAL,EXTRA LARGE PF VINYL GLOVE 1M/C10/100 CLEAR 304340184,3940 HANDGARDS INC,VINYL GLOVES,Custom,330258
SINAI HOSPITAL,6000058 EXPRESS GEL SANITIZER144/1.25OZ,2830 ECOLAB INC.,SANITIZER HAND,Custom,513644
SINAI HOSPITAL,3M 20" HIGH PROD PAD 7300 5/CS08278,11515 3M,FLOOR PAD BLACK,Custom,519870
SINAI HOSPITAL,AZU120TF FOAM SOAP 3/1200MLTOUCH FREE MILD AZURE,2496 DEB USA  INC.,SOAP HAND,Custom,555720
SINAI HOSPITAL,4560 CREW 23% HCL 12/32OZBOWL CLEANER,10781 DIVERSEY INC,BOWL CLEANER,Custom,544560
SINAI HOSPITAL,690707 DISINFECTANT TRIGGER4/CS  TRUSHOT,2496 DEB USA  INC.,CONT.DISPEPUMPS,Custom,511771
SINAI HOSPITAL,100 BOWL MOP CADDY  EA12/CS,4430 IMPACT PRODUCTS,BRUSHES,Custom,510501
SINAI HOSPITAL,6112 12" WINDOW SQUEEGEEWITH PLASTIC HANDLE,4430 IMPACT PRODUCTS,SQUEEGEE,Custom,512708
SINAI HOSPITAL,BKL19 19" CARPET BONNET  6/CS6/CS  BLUE  MICROFIBER *SPC O*,4430 IMPACT PRODUCTS,FLOOR PAD BLUE,Custom,518020
SINAI HOSPITAL,LWBS18 18" FLAT WET MOP 12/CSMICROFIBER BLUE,4430 IMPACT PRODUCTS,WET MOP MICROFIBER,Custom,518039
SINAI HOSPITAL,LF328A CHARGING BUCKET5.25GAL BLUE F/MICROFIBER,4430 IMPACT PRODUCTS,WET MOP MICROFIBER,Custom,518045
SINAI HOSPITAL,1920-04 PURELL LTX-12 DISP WHT4EA/CS  TOUCHFREE,3790 GOJO INDUSTRIES INC.,DISPENSER SOAP,Custom,530204
SINAI HOSPITAL,1928-04 PURELL LTX-12 DISP Black 4/CS TOUCHFREE,3790 GOJO INDUSTRIES INC.,DISPENSER SOAP,Custom,530212
MISS SHIRLEY'S ANNAPOLIS,13X7X17 65#BROWN KRAFT SHOPPERRECYC SUPRMART  250/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,012200
MISS SHIRLEY'S ANNAPOLIS,8252 CHIX MICROBAN WIPER 150/C13X21 WHITE WITH RED STRIPE MED,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458852
MISS SHIRLEY'S ANNAPOLIS,WHBRG-6HW 6" COMPOSTABLE HINGE4/100/CS WHITE  SUGARCANE,3711 ECO-PRODUCTS  PBC,FIBER HINGE,Custom,150173
MISS SHIRLEY'S ANNAPOLIS,8X3X15 .60MIL POLY GUSSET BAG1M/CS LD 6G083015,2862 ELKAY PLASTICS COMPANY,BAG POLY,Custom,490198
MISS SHIRLEY'S ANNAPOLIS,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MISS SHIRLEY'S ANNAPOLIS,1/2"X16' CARTRIDGE RIBBON 6/bxRED/BLACK,4491 INDOOR MEDIA,REGESTER TAP RFS,Custom,261514
MISS SHIRLEY'S ANNAPOLIS,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
CHILDREN'S HOSPITAL,56790A COMPCT VERT TISSUE DISP1/CS SMOKE CORELESS,3735 GEORGIA-PACIFIC CORPORATION,DISPENSER TOWELS,Custom,530791
CHILDREN'S HOSPITAL,59466A ENMOTION RECESSED DISPTOUCHFREE  STAINLESS,3735 GEORGIA-PACIFIC CORPORATION,DISPENSER TOWELS,Custom,535959
COVENANT WOODS- MANOR,***SN203V-3L 3COMP Black HINGEVENTED FOAM CONT       200/CS,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,R120117
COVENANT WOODS- MANOR,HCP803 8" PET Clear HINGE CONT200/CS,13967 YESPAC  INC.,PET CLEAR HINGE,Custom,051656
COVENANT WOODS- MANOR,DPPFCF16T-PPL PP CLEAR LID 1M/FITS 8/12/16T PAPER FOOD CONT,2975 EATERY ESSENTIALS,LID POLYPRO PP FOOD CONTAINER,Custom,031191
COVENANT WOODS- MANOR,RPTHLD16 16oz HNG FLAT DELI200/cs HINGED,2975 EATERY ESSENTIALS,CONTAINER DELI,Custom,124076
COVENANT WOODS- MANOR,YHLB-0600 6" Black FOAM SQ CONT SMARTLOCK 504/CS,8720 PACTIV LLC,CONTAINER HINGED FOAM,Custom,150618
SAGE ARCHBISHOP SPALDING,114 ECOCRAFT S/S WINDOW BAG500/CS 5X1.5X7,8796 BAGCRAFTPAPERCON,BAG SANDWICH,Custom,931114
SAGE ARCHBISHOP SPALDING,851611-PS94 Black SNACKBOX6X6X2  200/CS,2440 DART CONTAINER CORPORATION,BOX SNACK DESTER,Custom,121505
SAGE ARCHBISHOP SPALDING,070300 #300 FOOD TRAY SLEEVES250/CS,11100 SOUTHERN CHAMPION TRAY CO.,TRAY FOOD PAPER,Custom,933044
SAGE ARCHBISHOP SPALDING,584620B300N 3-COMP BENTO BOXCLEAR FLAT LID        300/CS,10650 SABERT CORPORATION,CATER TRAY PET,Custom,088407
SAGE ARCHBISHOP SPALDING,YCI8-2160 6" CLEAR HINGE CONTSENSATION   500/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,120713
SAGE ARCHBISHOP SPALDING,RPTHLD4 4oz HINGED DELI CONT400/CS,2975 EATERY ESSENTIALS,CONTAINER DELI,Custom,124070
SAGE ARCHBISHOP SPALDING,GRS16 16 OZ FRY CUPS 20/50,2440 DART CONTAINER CORPORATION,CUP FRENCH FRY,Custom,030752
SAGE ARCHBISHOP SPALDING,FUEL CHARGE,132 ACME PAPER & SUPPLY CO. INC., ,Custom,990002
SAGE ARCHBISHOP SPALDING,12X12 RED DRY WAX WRAP 5M/CSFP1212-RD RED CHECK  5/1000,2758 DURABLE PACKAGING INT'L.,SANDWICH WRAP,Custom,010842
USA CLEAN INC,192-4648 SQUARE KEYWAY,11960 USA CLEAN,SHOP,Custom,99U648
USA CLEAN INC,292-0295 POLY V BELT,11960 USA CLEAN,SHOP,Custom,99U295
USA CLEAN INC,192-1873 BALL BEARING,11960 USA CLEAN,SHOP,Custom,99U873
USA CLEAN INC,FLOAT 192-3780,11960 USA CLEAN,SHOP,Custom,99U780
USA CLEAN INC,192-5806 PULLEY,11960 USA CLEAN,SHOP,Custom,99U802
USA CLEAN INC,192-1736 SOCKET ASSY,11960 USA CLEAN,SHOP,Custom,99U737
USA CLEAN INC,292-5397 COUPLING ASSY,11960 USA CLEAN,SHOP,Custom,99U397
USA CLEAN INC,739 AC PLUGSE-73 GEPLUG02M HBL5965VY 99M73,3791 GOFER PARTS,SHOP,Custom,99739
USA CLEAN INC,192-6427 SCREEN,11960 USA CLEAN,SHOP,Custom,992777
ASEAN BISTRO INC,LH4LD PP VENTED ANTI-FOG DOMELID 252/CS,570 ANCHOR PACKAGING INC.,LIDS MICROWAVEABLE,Custom,324151
SODEXO DCPS MARIE REED ES,SPKIT SPORK KIT 8x10 NAPKINSPORK STRAW 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130212
SODEXO DCPS MARIE REED ES,10X12 2MIL ZIPSEAL BAG 1M/CSF21012  GALLON,2862 ELKAY PLASTICS COMPANY,BAG SEALTOP,Custom,491012
SODEXO DCPS MARIE REED ES,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458000
SODEXO DCPS MARIE REED ES,UTILITY FOODSERVICE WIPER 150/CHESAPEAKE,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458002
SODEXO DCPS MARIE REED ES,FOODSERVICE PINK WET WIPE 200/CHESAPEAKE WIPER,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,458005
SODEXO DCPS MARIE REED ES,CH9620 6X9 NYLON SCOURING 20CSGREEN CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,510695
SODEXO DCPS MARIE REED ES,CN8-4637 TFPP Black 2-COMP TRAY252/CS    B/O 11/20,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,370258
SODEXO DCPS MARIE REED ES,YCN8-467H 2-COMP OPS DOME LID252/CS,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,370259
SODEXO DCPS MARIE REED ES,RPH144LTBK28 BLACK HAIRNET144/BX 20BX/CS,10200 AMERCARE ROYAL  LLC,HATS/HAIRNETS,Custom,330519
MISSION BBQ GLEN BURNIE,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,510793
MISSION BBQ GLEN BURNIE,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371251
MISSION BBQ GLEN BURNIE,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330941
MISSION BBQ GLEN BURNIE,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,042312
MISSION BBQ GLEN BURNIE,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MISSION BBQ GLEN BURNIE,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121172
MISSION BBQ GLEN BURNIE,MISSION BBQ 32oz HONOR FLIGHTCUP 300/CS SOUVENIR,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,803310
MISSION BBQ GLEN BURNIE,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,3825 GORDON PAPER COMPANY INC.,BUTCHERS PAPER,Custom,020107
MISSION BBQ GLEN BURNIE,CL255-0501H1 5/8oz FLAT LID 1M,1520 D&W FINE PACK LLC,SINGLE SERVE BOWL/LID,Custom,141083
MISSION BBQ GLEN BURNIE,59100 9X10 POP UP FOIL 6/500,3900 HFA INC.,FOIL SHEETS,Custom,391110
MISSION BBQ GLEN BURNIE,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,371253
MISSION BBQ GLEN BURNIE,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121176
MISSION BBQ GLEN BURNIE,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,4401 AMERICAN PAPER CONVERTING,TOILET TISSUE TT 2PLY,Custom,461172
MISSION BBQ GLEN BURNIE,CF755-050 5oz ALL PURP Black 1M/,1520 D&W FINE PACK LLC,CONTAINER ALL PURPOSE,Custom,140080
MISSION BBQ GLEN BURNIE,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,230062
MISSION BBQ GLEN BURNIE,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130486
MISSION BBQ GLEN BURNIE,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,451975
MISSION BBQ GLEN BURNIE,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,100345
MISSION BBQ GLEN BURNIE,82019 HANDI-MAX FULL STEAM PANDEEP   50/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,372025
MISSION BBQ GLEN BURNIE,4035-40 1/3 TRUFIT STEAM PAN200/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,370320
MISSION BBQ GLEN BURNIE,FH517 HWPS BLACK FORK 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,130174
MISSION BBQ GLEN BURNIE,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MISSION BBQ GLEN BURNIE,EMI-209B 9" Black SCALLOPED TONG96/CS,2863 EMI YOSHI INC.,DISPOSABLE SERVING UTENSILS,Custom,123969
MISSION BBQ GLEN BURNIE,321-35-100 HALF DEEP STEAM PAN100/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,372055
MISSION BBQ GLEN BURNIE,KH517 HWPS BLACK KNIFE 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,130175
MISSION BBQ GLEN BURNIE,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
MISSION BBQ GLEN BURNIE,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330940
MISSION BBQ GLEN BURNIE,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,212804
MISSION BBQ GLEN BURNIE,SH517 HWPS Black SOUPSPOON 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,130173
MISSION BBQ GLEN BURNIE,6700300 WETNAP FLAG PRINT 1M/6700300,11290 SPECIALTY QUALITY PACKAGING,WET NAPS,Custom,300059
MISSION BBQ GLEN BURNIE,BLEACH PURE BRIGHT  6/1GALGERMICIDAL,10053 S.P. RICHARDS COMPANY,DISINFECTANTS,Custom,510791
MISSION BBQ GLEN BURNIE,MISSION BBQ 32OZ SEMPER FI CUP300/CS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,803307
MISSION BBQ GLEN BURNIE,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121174
MISSION BBQ GLEN BURNIE,MISSION BBQ 12# KRAFT BAGWE CATER  500/CS,669 ROSENBLOOM GROUPE INC.,BAGS GROCERY KRAFT,Custom,MIS12
MISSION BBQ GLEN BURNIE,PTTE2P32 32OZ Clear HINGE CONTWITH LID TAMPER EVIDENT  200/CS,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,123374
MISSION BBQ GLEN BURNIE,PTTE2P28 28OZ Clear HINGE CONTWITH LID TAMPER EVIDENT  200/CS,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,123375
MISSION BBQ GLEN BURNIE,20603 WHT C-FOLD TOWEL 2400/CSACCLAIM,3735 GEORGIA-PACIFIC CORPORATION,TOWEL C-FOLD,Custom,450206
MISSION BBQ GLEN BURNIE,DMR-22 22OZ MISSION BBQ COLDPAPER CUP    1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS COLD PAPER,Custom,834122
MISSION BBQ GLEN BURNIE,S30312CP 12oz MISSION BBQ KIDS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,823169
MISSION BBQ GLEN BURNIE,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,7728 NP&PC - SOFIDEL,TOILET TISSUE JUMBO,Custom,460210
MISSION BBQ GLEN BURNIE,8 1/2X11 COPY PAPER 10/500 95 BRIGHT EXCELLENT WHITE BOX,7665 NATIONAL PAPER & PLASTICS CO.,PAPER COPY,Custom,600010
MISSION BBQ GLEN BURNIE,51808 18X500 HEAVY FOIL ROLL,3900 HFA INC.,FOIL ROLLS,Custom,390034
MISSION BBQ GLEN BURNIE,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,310053
MISSION BBQ GLEN BURNIE,U1025BK BLACK SERVING SPOON144/CS,4472 FINELINE SETTINGS,DISPOSABLE SERVING UTENSILS,Custom,081320
MISSION BBQ GLEN BURNIE,22MIL NITRILE DISHWASH GLOVEGNGU-LG-22-18 18" 3DZ PR/CASE,10677 THE SAFETY ZONE LLC,NITRILE GLOVES,Custom,330001
MISSION BBQ GLEN BURNIE,1/6 40/40 TWIN SACK KRAFT 400/DW40NP4CES 80091,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,010017
MISSION BBQ GLEN BURNIE,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,11100 SOUTHERN CHAMPION TRAY CO.,BOX BAKERY CORRUGATED,Custom,800144
MISSION BBQ GLEN BURNIE,7480 26QT YLW BUCKET & WRINGERSIDE PRESS WRINGER  COMBO,8822 RUBBERMAID COMMERCIAL PRODUCTS,BUCKETS WRINGERS,Custom,557480
MISSION BBQ GLEN BURNIE,2650 Black UNIVERSAL DRUM DOLLY 2/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE UTILITY CANS,Custom,552650
MISSION BBQ GLEN BURNIE,4500-88 BLACK UTILITY CART  EASTOCK,8822 RUBBERMAID COMMERCIAL PRODUCTS,UTILITY CARTS,Custom,554500B
MISSION BBQ GLEN BURNIE,CTC7-20G COMBI OVEN/STEAMER,4995 JLA EQUIPMENT DISTRIBUTORS,COMBI-OVEN,Custom,972957
MISSION BBQ GLEN BURNIE,20349 STM PAN 1/3X4 S/S 6/CSSTOCK,12700 THE VOLLRATH COMPANY  L.L.C.,STEAM PANS/LIDS,Custom,217134
VILLAGES OF KILN CREEK,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330305
VILLAGES OF KILN CREEK,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330306
VILLAGES OF KILN CREEK,BLACK NITRILE GLOVES MD 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,330304
MEDSTAR MONTGOMERY GENERAL,39731 SCOTT CORELESS JRT DISP2 ROLL TT BLACK 1/CS,5801 KIMBERLY-CLARK INC.,DISPENSERS TOILET TISSUE TT,Custom,530731
CEDAR FAIR KINGS DOMINION,*** MED PF GLOVE VINYL 1M10/100  VFM POWDER FREE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,R330935
CEDAR FAIR KINGS DOMINION,*** LG P/F VINYL GLOVE 1M/10/100/CS VFL POWDER FREE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,R330936
CEDAR FAIR KINGS DOMINION,2062-30-500 2-1/4# OBLONG 500,3900 HFA INC.,PAN OBLONG ALUMINUM,Custom,370785
CEDAR FAIR KINGS DOMINION,GRILL BRICKS GB12TSH 12/CS,11834 ACS CLEANING PRODUCTS GROUP,GRILL BRICK/SCREEN,Custom,510303
CEDAR FAIR KINGS DOMINION,D253-06 LG BLUE LOOP MOP 6/CSBLEND WB,8822 RUBBERMAID COMMERCIAL PRODUCTS,MOPS WET,Custom,55D253
SODEXO DCPS BRUCE-MONROE ES,YCN8-467H 2-COMP OPS DOME LID252/CS,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,370259
SODEXO DCPS BRUCE-MONROE ES,47090020D300 24OZ 2-COMP PULPCONTAINER 300/CS,10650 SABERT CORPORATION,FIBER BOWL COMPOSTABLE,Custom,088511
SODEXO DCPS BRUCE-MONROE ES,51601F300PCR Rectangle Lid for Sugarcane Container 300/CS,10650 SABERT CORPORATION,DOME LIDS,Custom,088337
MISSION BBQ VA BEACH LLC,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,212804
MISSION BBQ VA BEACH LLC,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121176
MISSION BBQ VA BEACH LLC,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,121174
MISSION BBQ VA BEACH LLC,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,130486
MISSION BBQ VA BEACH LLC,YMI6E 6" BLACK PLASTIC PLATEIMPACT 1M/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,042310
MISSION BBQ VA BEACH LLC,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,120114
MISSION BBQ VA BEACH LLC,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,031530
MISSION BBQ VA BEACH LLC,SH517 HWPS Black SOUPSPOON 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,130173
MISSION BBQ VA BEACH LLC,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,MIS125
MISSION BBQ VA BEACH LLC,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330940
MISSION BBQ VA BEACH LLC,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,031526
MISSION BBQ VA BEACH LLC,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,330941
MISSION BBQ VA BEACH LLC,DMR-22 22OZ MISSION BBQ COLDPAPER CUP    1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS COLD PAPER,Custom,834122
MISSION BBQ VA BEACH LLC,CF755-050 5oz ALL PURP Black 1M/,1520 D&W FINE PACK LLC,CONTAINER ALL PURPOSE,Custom,140080
MISSION BBQ VA BEACH LLC,CL255-0501H1 5/8oz FLAT LID 1M,1520 D&W FINE PACK LLC,SINGLE SERVE BOWL/LID,Custom,141083
MISSION BBQ VA BEACH LLC,51808 18X500 HEAVY FOIL ROLL,3900 HFA INC.,FOIL ROLLS,Custom,390034
MISSION BBQ VA BEACH LLC,U1025BK BLACK SERVING SPOON144/CS,4472 FINELINE SETTINGS,DISPOSABLE SERVING UTENSILS,Custom,081320
MISSION BBQ VA BEACH LLC,5700 WHITE TRIGGER SPRAY,4430 IMPACT PRODUCTS,CONT.DISPEPUMPS,Custom,510703
MISSION BBQ VA BEACH LLC,5032WG 32OZ SPRAY BOTTLE  EACH 96EA/CS GRADUATED,4430 IMPACT PRODUCTS,CONT.DISPEPUMPS,Custom,510708
MEDSTAR WASHINGTON HOSPITAL,24X33 Clear 8MIC Canliner 1M/CS,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,503067
