CUSTOMER,ITEM,VENDOR,COMMODITY CODE,PRICE Level,UNIT PRICE
SAGE ARCHBISHOP SPALDING,070300 #300 FOOD TRAY SLEEVES250/CS,11100 SOUTHERN CHAMPION TRAY CO.,TRAY FOOD PAPER,Custom,17.25
SAGE ARCHBISHOP SPALDING,584620B300N 3-COMP BENTO BOXCLEAR FLAT LID        300/CS,10650 SABERT CORPORATION,CATER TRAY PET,Custom,48.72
SAGE ARCHBISHOP SPALDING,YCI8-2160 6" CLEAR HINGE CONTSENSATION   500/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,31.32
SAGE ARCHBISHOP SPALDING,RPTHLD4 4oz HINGED DELI CONT400/CS,2975 EATERY ESSENTIALS,CONTAINER DELI,Custom,31.00
SAGE ARCHBISHOP SPALDING,GRS16 16 OZ FRY CUPS 20/50,2440 DART CONTAINER CORPORATION,CUP FRENCH FRY,Custom,2.94
SAGE ARCHBISHOP SPALDING,FUEL CHARGE,132 ACME PAPER & SUPPLY CO. INC., ,Custom,.00
SAGE ARCHBISHOP SPALDING,12X12 RED DRY WAX WRAP 5M/CSFP1212-RD RED CHECK  5/1000,2758 DURABLE PACKAGING INT'L.,SANDWICH WRAP,Custom,54.11
USA CLEAN INC,192-4648 SQUARE KEYWAY,11960 USA CLEAN,SHOP,Custom,.81
USA CLEAN INC,292-0295 POLY V BELT,11960 USA CLEAN,SHOP,Custom,14.00
USA CLEAN INC,192-1873 BALL BEARING,11960 USA CLEAN,SHOP,Custom,10.03
USA CLEAN INC,FLOAT 192-3780,11960 USA CLEAN,SHOP,Custom,20.76
USA CLEAN INC,192-5806 PULLEY,11960 USA CLEAN,SHOP,Custom,24.32
USA CLEAN INC,192-1736 SOCKET ASSY,11960 USA CLEAN,SHOP,Custom,36.62
USA CLEAN INC,292-5397 COUPLING ASSY,11960 USA CLEAN,SHOP,Custom,189.90
USA CLEAN INC,739 AC PLUGSE-73 GEPLUG02M HBL5965VY 99M73,3791 GOFER PARTS,SHOP,Custom,12.87
USA CLEAN INC,192-6427 SCREEN,11960 USA CLEAN,SHOP,Custom,10.73
ASEAN BISTRO INC,LH4LD PP VENTED ANTI-FOG DOMELID 252/CS,570 ANCHOR PACKAGING INC.,LIDS MICROWAVEABLE,Custom,31.99
SODEXO DCPS MARIE REED ES,SPKIT SPORK KIT 8x10 NAPKINSPORK STRAW 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,11.55
SODEXO DCPS MARIE REED ES,10X12 2MIL ZIPSEAL BAG 1M/CSF21012  GALLON,2862 ELKAY PLASTICS COMPANY,BAG SEALTOP,Custom,35.34
SODEXO DCPS MARIE REED ES,ALL DAY FOODSERVICE WIPER 200/CHESAPEAKE 12X21,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,22.00
SODEXO DCPS MARIE REED ES,UTILITY FOODSERVICE WIPER 150/CHESAPEAKE,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,31.47
SODEXO DCPS MARIE REED ES,FOODSERVICE PINK WET WIPE 200/CHESAPEAKE WIPER,1023 BERRY GLOBAL,WIPER FOODSERVICE,Custom,13.62
SODEXO DCPS MARIE REED ES,CH9620 6X9 NYLON SCOURING 20CSGREEN CHESAPEAKE,11834 ACS CLEANING PRODUCTS GROUP,PAD HAND MISCELLANEOUS,Custom,4.16
SODEXO DCPS MARIE REED ES,CN8-4637 TFPP Black 2-COMP TRAY252/CS    B/O 11/20,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,83.52
SODEXO DCPS MARIE REED ES,YCN8-467H 2-COMP OPS DOME LID252/CS,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,51.41
SODEXO DCPS MARIE REED ES,RPH144LTBK28 BLACK HAIRNET144/BX 20BX/CS,10200 AMERCARE ROYAL  LLC,HATS/HAIRNETS,Custom,7.70
MISSION BBQ GLEN BURNIE,BLEACH CHLOR-GLO  4/1GAL4942,11158 SPECTRUM SERVICES,DISINFECTANTS,Custom,11.64
MISSION BBQ GLEN BURNIE,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,27.86
MISSION BBQ GLEN BURNIE,PET16 16OZ CLEAR PET CUP 1MPTC16-D98,2975 EATERY ESSENTIALS,CUP PET CLEAR,Custom,54.93
MISSION BBQ GLEN BURNIE,CHPP991B 1-COMP 9" HINGE CONTCHESAPEAKE  150/CS BLACK MFPP,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,33.84
MISSION BBQ GLEN BURNIE,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,81.64
MISSION BBQ GLEN BURNIE,YMI9E 9" BLACK PLASTIC PLATEIMPACT  400/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,42.12
MISSION BBQ GLEN BURNIE,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,150.00
MISSION BBQ GLEN BURNIE,CH1-16 16OZ Black RECT CONTAINERMICROWAVEABLE 400/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,34.89
MISSION BBQ GLEN BURNIE,MISSION BBQ 32oz HONOR FLIGHTCUP 300/CS SOUVENIR,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,101.73
MISSION BBQ GLEN BURNIE,12" X 15" BBQ TRAY  LINER 2M/CECO NATURAL BUTCHER PAPER,3825 GORDON PAPER COMPANY INC.,BUTCHERS PAPER,Custom,45.74
MISSION BBQ GLEN BURNIE,CL255-0501H1 5/8oz FLAT LID 1M,1520 D&W FINE PACK LLC,SINGLE SERVE BOWL/LID,Custom,38.84
MISSION BBQ GLEN BURNIE,59100 9X10 POP UP FOIL 6/500,3900 HFA INC.,FOIL SHEETS,Custom,50.29
MISSION BBQ GLEN BURNIE,CHPP66B 6" Black PP HNG CONT 300MFPP CHEAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,POLYPRO HINGE,Custom,27.47
MISSION BBQ GLEN BURNIE,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,20.01
MISSION BBQ GLEN BURNIE,TT2PLY 2PLY T.T. 96/500/CS4X3.5 CHESAPEAKE LABEL,4401 AMERICAN PAPER CONVERTING,TOILET TISSUE TT 2PLY,Custom,35.65
MISSION BBQ GLEN BURNIE,CF755-050 5oz ALL PURP Black 1M/,1520 D&W FINE PACK LLC,CONTAINER ALL PURPOSE,Custom,42.27
MISSION BBQ GLEN BURNIE,01499 GIANT ORANGE STRAW 4/300WRP   WRAPPED  8.35",7665 NATIONAL PAPER & PLASTICS CO.,STRAWS WRAPPED,Custom,12.54
MISSION BBQ GLEN BURNIE,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,28.98
MISSION BBQ GLEN BURNIE,82019 HANDI-MAX FULL STEAM PANDEEP   50/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,61.32
MISSION BBQ GLEN BURNIE,4035-40 1/3 TRUFIT STEAM PAN200/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,64.46
MISSION BBQ GLEN BURNIE,FH517 HWPS BLACK FORK 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,26.18
MISSION BBQ GLEN BURNIE,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,21.21
MISSION BBQ GLEN BURNIE,EMI-209B 9" Black SCALLOPED TONG96/CS,2863 EMI YOSHI INC.,DISPOSABLE SERVING UTENSILS,Custom,34.48
MISSION BBQ GLEN BURNIE,321-35-100 HALF DEEP STEAM PAN100/CS,3900 HFA INC.,STEAM PAN ALUMINUM,Custom,26.92
MISSION BBQ GLEN BURNIE,KH517 HWPS BLACK KNIFE 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,26.18
MISSION BBQ GLEN BURNIE,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,20.60
MISSION BBQ GLEN BURNIE,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,72.04
MISSION BBQ GLEN BURNIE,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,6.98
MISSION BBQ GLEN BURNIE,SH517 HWPS Black SOUPSPOON 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,26.18
MISSION BBQ GLEN BURNIE,6700300 WETNAP FLAG PRINT 1M/6700300,11290 SPECIALTY QUALITY PACKAGING,WET NAPS,Custom,14.42
MISSION BBQ GLEN BURNIE,BLEACH PURE BRIGHT  6/1GALGERMICIDAL,10053 S.P. RICHARDS COMPANY,DISINFECTANTS,Custom,15.95
MISSION BBQ GLEN BURNIE,MISSION BBQ 32OZ SEMPER FI CUP300/CS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,98.26
MISSION BBQ GLEN BURNIE,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,26.59
MISSION BBQ GLEN BURNIE,MISSION BBQ 12# KRAFT BAGWE CATER  500/CS,669 ROSENBLOOM GROUPE INC.,BAGS GROCERY KRAFT,Custom,17.47
MISSION BBQ GLEN BURNIE,PTTE2P32 32OZ Clear HINGE CONTWITH LID TAMPER EVIDENT  200/CS,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,46.41
MISSION BBQ GLEN BURNIE,PTTE2P28 28OZ Clear HINGE CONTWITH LID TAMPER EVIDENT  200/CS,2975 EATERY ESSENTIALS,PET CLEAR HINGE,Custom,42.50
MISSION BBQ GLEN BURNIE,20603 WHT C-FOLD TOWEL 2400/CSACCLAIM,3735 GEORGIA-PACIFIC CORPORATION,TOWEL C-FOLD,Custom,33.99
MISSION BBQ GLEN BURNIE,DMR-22 22OZ MISSION BBQ COLDPAPER CUP    1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS COLD PAPER,Custom,75.00
MISSION BBQ GLEN BURNIE,S30312CP 12oz MISSION BBQ KIDS,1023 BERRY GLOBAL,SOUVENIR CUPS,Custom,50000.01
MISSION BBQ GLEN BURNIE,JRT 2PLY 9" Jumbo Toilet Tissue 1000ft  12/cs,7728 NP&PC - SOFIDEL,TOILET TISSUE JUMBO,Custom,25.00
MISSION BBQ GLEN BURNIE,8 1/2X11 COPY PAPER 10/500 95 BRIGHT EXCELLENT WHITE BOX,7665 NATIONAL PAPER & PLASTICS CO.,PAPER COPY,Custom,3.813
MISSION BBQ GLEN BURNIE,51808 18X500 HEAVY FOIL ROLL,3900 HFA INC.,FOIL ROLLS,Custom,30.75
MISSION BBQ GLEN BURNIE,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,17.01
MISSION BBQ GLEN BURNIE,U1025BK BLACK SERVING SPOON144/CS,4472 FINELINE SETTINGS,DISPOSABLE SERVING UTENSILS,Custom,.141
MISSION BBQ GLEN BURNIE,1/6 40/40 TWIN SACK KRAFT 400/DW40NP4CES 80091,2780 DURO HILEX POLY LLC,BAG SACKS,Custom,71.00
MISSION BBQ GLEN BURNIE,MISSION LOGO CATERING BOX 10/C 200# 20.5X12.5X9-1/8 KFT 10/CS,11100 SOUTHERN CHAMPION TRAY CO.,BOX BAKERY CORRUGATED,Custom,28.12
MISSION BBQ GLEN BURNIE,7480 26QT YLW BUCKET & WRINGERSIDE PRESS WRINGER  COMBO,8822 RUBBERMAID COMMERCIAL PRODUCTS,BUCKETS WRINGERS,Custom,43.82
MISSION BBQ GLEN BURNIE,2650 Black UNIVERSAL DRUM DOLLY 2/CS,8822 RUBBERMAID COMMERCIAL PRODUCTS,WASTE UTILITY CANS,Custom,89.37
MISSION BBQ GLEN BURNIE,4500-88 BLACK UTILITY CART  EASTOCK,8822 RUBBERMAID COMMERCIAL PRODUCTS,UTILITY CARTS,Custom,172.13
MISSION BBQ GLEN BURNIE,CTC7-20G COMBI OVEN/STEAMER,4995 JLA EQUIPMENT DISTRIBUTORS,COMBI-OVEN,Custom,16150.88
MISSION BBQ GLEN BURNIE,20349 STM PAN 1/3X4 S/S 6/CSSTOCK,12700 THE VOLLRATH COMPANY  L.L.C.,STEAM PANS/LIDS,Custom,11.72
MISSION BBQ GLEN BURNIE,3# KRAFT SO BAGS 500/BDL18403,2780 DURO HILEX POLY LLC,BAGS GROCERY KRAFT,Custom,9.48
VILLAGES OF KILN CREEK,Large Black Nitrile Gloves 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,120.00
VILLAGES OF KILN CREEK,BLACK NITRILE GLOVES EXTRA LARGE 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,120.00
VILLAGES OF KILN CREEK,BLACK NITRILE GLOVES MD 1M/CS,10200 AMERCARE ROYAL  LLC,NITRILE GLOVES,Custom,120.00
MEDSTAR MONTGOMERY GENERAL,39731 SCOTT CORELESS JRT DISP2 ROLL TT BLACK 1/CS,5801 KIMBERLY-CLARK INC.,DISPENSERS TOILET TISSUE TT,Custom,7.00
CEDAR FAIR KINGS DOMINION,*** LG P/F VINYL GLOVE 1M/10/100/CS VFL POWDER FREE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,54.19
CEDAR FAIR KINGS DOMINION,2062-30-500 2-1/4# OBLONG 500,3900 HFA INC.,PAN OBLONG ALUMINUM,Custom,65.79
CEDAR FAIR KINGS DOMINION,GRILL BRICKS GB12TSH 12/CS,11834 ACS CLEANING PRODUCTS GROUP,GRILL BRICK/SCREEN,Custom,1.661
CEDAR FAIR KINGS DOMINION,D253-06 LG BLUE LOOP MOP 6/CSBLEND WB,8822 RUBBERMAID COMMERCIAL PRODUCTS,MOPS WET,Custom,6.37
CEDAR FAIR KINGS DOMINION,*** MED PF GLOVE VINYL 1M10/100  VFM POWDER FREE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,93.03
SODEXO DCPS BRUCE-MONROE ES,YCN8-467H 2-COMP OPS DOME LID252/CS,8720 PACTIV LLC,CONTAINER MICROWAVE,Custom,51.41
SODEXO DCPS BRUCE-MONROE ES,47090020D300 24OZ 2-COMP PULPCONTAINER 300/CS,10650 SABERT CORPORATION,FIBER BOWL COMPOSTABLE,Custom,52.14
SODEXO DCPS BRUCE-MONROE ES,51601F300PCR Rectangle Lid for Sugarcane Container 300/CS,10650 SABERT CORPORATION,DOME LIDS,Custom,51.96
MISSION BBQ VA BEACH LLC,2108C-1 8OZ SQUEEZE BOTTLESTOCK 12/CS HINGED WHITE TOP,11545 TABLECRAFT PRODUCTS CO. INC.,SQUEEZE BOTTLES,Custom,5.76
MISSION BBQ VA BEACH LLC,CH2-10L Clear LID F/24-32OZ RECTCONT NO VENT 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,16.51
MISSION BBQ VA BEACH LLC,CH2-32 32OZ Black RECT CONTAINERMICROWAVEABLE 200/CS,8897 PLACON CORPORATION,CONTAINER MICROWAVE,Custom,21.94
MISSION BBQ VA BEACH LLC,HFKT2NBK KIT (F K,T 2PLY) BlackHWPP 13X17 NAPKIN   250/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,23.91
MISSION BBQ VA BEACH LLC,YMI6E 6" BLACK PLASTIC PLATEIMPACT 1M/CS,8720 PACTIV LLC,PLATE IMPACT PLASTIC,Custom,32.58
MISSION BBQ VA BEACH LLC,SN200V-3L Black FOAM HINGE CONTVENTED  CONTAINER 1-COMPT 200/,3720 GENPAK LLC,CONTAINER HINGED FOAM,Custom,18.35
MISSION BBQ VA BEACH LLC,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,17.00
MISSION BBQ VA BEACH LLC,SH517 HWPS Black SOUPSPOON 1M/CS,3735 GEORGIA-PACIFIC CORPORATION,CUTLERY HWPS BULK,Custom,21.60
MISSION BBQ VA BEACH LLC,MISSION BBQ KRAFT SHOPPER12X9X15.5 BROWN KRAFT 200/CS,3283 FLEXO CONVERTERS USA  INC.,SHOPPERS BROWN,Custom,41.00
MISSION BBQ VA BEACH LLC,POWDER FREE GLOVE LG SYNTHETIC10/100  LARGE  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,59.45
MISSION BBQ VA BEACH LLC,200APBS 2OZ Black PLAS SOUFFLE2500/CS  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,17.50
MISSION BBQ VA BEACH LLC,POWDER FREE GLOVE EXTRA LARGE SYNTHETIC10/100    CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SYNTHETIC GLOVES,Custom,59.45
MISSION BBQ VA BEACH LLC,DMR-22 22OZ MISSION BBQ COLDPAPER CUP    1200/CS,3190 GRAPHIC PACKAGING INT'L LLC,CUPS COLD PAPER,Custom,51.17
MISSION BBQ VA BEACH LLC,CF755-050 5oz ALL PURP Black 1M/,1520 D&W FINE PACK LLC,CONTAINER ALL PURPOSE,Custom,34.88
MISSION BBQ VA BEACH LLC,CL255-0501H1 5/8oz FLAT LID 1M,1520 D&W FINE PACK LLC,SINGLE SERVE BOWL/LID,Custom,32.05
MISSION BBQ VA BEACH LLC,51808 18X500 HEAVY FOIL ROLL,3900 HFA INC.,FOIL ROLLS,Custom,25.50
MISSION BBQ VA BEACH LLC,U1025BK BLACK SERVING SPOON144/CS,4472 FINELINE SETTINGS,DISPOSABLE SERVING UTENSILS,Custom,.105
MISSION BBQ VA BEACH LLC,5700 WHITE TRIGGER SPRAY,4430 IMPACT PRODUCTS,CONT.DISPEPUMPS,Custom,.63
MISSION BBQ VA BEACH LLC,5032WG 32OZ SPRAY BOTTLE  EACH 96EA/CS GRADUATED,4430 IMPACT PRODUCTS,CONT.DISPEPUMPS,Custom,.48
MEDSTAR WASHINGTON HOSPITAL,24X33 Clear 8MIC Canliner 1M/CS,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,20.72
MEDSTAR WASHINGTON HOSPITAL,7753-02 ES8 PURELL SANITIZER2/1200ML TF FOAM HEALTHCARE,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,55.26
MEDSTAR WASHINGTON HOSPITAL,3659-12 12OZ PURELL GEL PUMP12/CS SANITIZER,3790 GOJO INDUSTRIES INC.,SANITIZER HAND,Custom,45.53
MEDSTAR WASHINGTON HOSPITAL,7.75" WHT PAPER JUMBO FLEXSTRAW 3200/CS WRAPPED 8/400/C,4150 HOFFMASTER GROUP INC,STRAWS PAPER,Custom,73.76
MEDSTAR WASHINGTON HOSPITAL,43X48 Clear 16MIC Canliner 200/CS,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,19.07
MEDSTAR WASHINGTON HOSPITAL,40X48 Clear 16MIC Canliner 250/CS,4519 I.B.S. SOLUTIONS CORP,CANLINER HIGH DENSITY ROLL,Custom,22.17
MEDSTAR WASHINGTON HOSPITAL,07006 CORELESS 2PLY JRT T.T.12/CS  SCOTT  1150',5801 KIMBERLY-CLARK INC.,TOILET TISSUE JUMBO,Custom,46.56
MEDSTAR WASHINGTON HOSPITAL,25703 SCOTT HARD ROLL TOWEL 6/1150'  MOD,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,66.30
MEDSTAR WASHINGTON HOSPITAL,47035  6"X580' WHT TOWEL 6/CSSCOTT SLIM ROLL,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,31.50
MEDSTAR WASHINGTON HOSPITAL,04007 SCOTT CORELESS T.T. 36/C,5801 KIMBERLY-CLARK INC.,TOILET TISSUE JUMBO,Custom,42.12
MEDSTAR WASHINGTON HOSPITAL,PLAIN LAWN & LEAF BAG 50/BL2PLY BULK 16X12X35,2780 DURO HILEX POLY LLC,BAG LAWNLEAF,Custom,25.90
BODO'S BAGEL,SW-15 15X10 DELI PAPER 12/500WHT INTERFOLD 6M/CS,2758 DURABLE PACKAGING INT'L.,DELI PAPER,Custom,61.50
BODO'S BAGEL,6" WHT PAPER PLATE 1M/CS10/100 UNCOATED,673 ASPEN PRODUCTS,PLATE PAPER,Custom,8.15
BODO'S BAGEL,MWPS FORK WHT 1M/CS,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY MWPS,Custom,11.08
BODO'S BAGEL,411 6X.75X6.5 WAX BAG 2M/CSWHITE,8796 BAGCRAFTPAPERCON,BAGS WAX,Custom,25.15
BODO'S BAGEL,***LGC16/24 Clear SLOT FLAT LID1M/CS  COMPOSTABLE,3120 FABRI KAL CORP.,LIDS COLD PLA,Custom,41.61
BODO'S BAGEL,BG-BHC16 16oz COMPOSTABLE HOTKRAFT HOT CUP 1M/CS,3711 ECO-PRODUCTS  PBC,COMPOSTABLE HOT CUPS,Custom,58.83
BODO'S BAGEL,*** ACM182 18X2M FOODSVC FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,12.39
SAGE ST ANDREWS (DELAWARE),GC9OFFK STK 9oz Clear GREENWARE20/50/CS    STOCK PRINT,3120 FABRI KAL CORP.,CUP CLEAR PLA,Custom,73.49
SAGE ST ANDREWS (DELAWARE),YCI8-2050 5" Clear HINGED CONTSENSATION  375/CS,8720 PACTIV LLC,CLEAR HINGE CONTAINER,Custom,25.89
SAGE ST ANDREWS (DELAWARE),CHHC10W 10OZ SQUAT WHITE HOT CUP 1M/CS,2975 EATERY ESSENTIALS,CUPS HOT,Custom,34.00
&PIZZA BETHESDA,PMCP-50 MEASURING CUP PLASTIC1 PINT SURE GRIP - EA -,13286 WINCO MFG.,MEASURING CUPS SPOONS,Custom,1.76
&PIZZA BETHESDA,EXTRA LARGE POWDER FREE VINYL GLOVE 1M/10/100/CS VFX  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,72.88
&PIZZA BETHESDA,18X7 KRAFT DIMPLE PAPER 1M/CS,2530 DELTA PAPER,PIZZA SHEETS,Custom,29.95
&PIZZA BETHESDA,AT-4047H 40X46 HEAVY Black Canliner1.2MIL EQUIV  100/CS,340 ALUF PLASTICS DIVISION,CANLINER LIN/LOW,Custom,22.00
&PIZZA BETHESDA,A35 21X6X35 .8MIL Clear POLY BAG200/CS BUN PAN BAG,340 ALUF PLASTICS DIVISION,BAG POLY,Custom,19.80
&PIZZA BETHESDA,19x10x12x10 White SHOPPER 200/CSRIGID Handle BOARD BTM,3773 GLOPACK  INC.,POLY SHOPPING BAG,Custom,84.73
&PIZZA BETHESDA,OVAL DIMPLE PAPER F/TRAYS 1M26# INDENTED DIE CUT KRAFT,2530 DELTA PAPER,PIZZA SHEETS,Custom,42.94
&PIZZA BETHESDA,19x10x12 WHITE PAPER SHOPPER120GSM W/TWIST Handle  75/CS,3839 GRAFICAS CORONA JE SA DE CV,SHOPPERS WHITE,Custom,63.50
&PIZZA BETHESDA,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,22.99
&PIZZA BETHESDA,LG POWDER FREE VINYL GLOVE 1M/10/100/CS VFL  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,72.88
&PIZZA BETHESDA,200APL 2OZ SOUFFLE LID 2500/CS2OZ AND 1.5OZ  CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,LIDS SOUFFLE,Custom,23.72
&PIZZA BETHESDA,MED POWDER FREE GLOVE VINYL 1M10/100  VFM   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,VINYL GLOVES,Custom,72.88
&PIZZA BETHESDA,VOTE  &PIZZA  7X18X2 50/BDE-FLUTE,9055 PCA CORRUGATED AND DISPLAY LLC,BOX PIZZA CORRUGATED,Custom,12.65
&PIZZA BETHESDA,PMCP-25 MEASURING CUP PLASTIC1 CUP SURE GRIP - EA -,13286 WINCO MFG.,MEASURING CUPS SPOONS,Custom,1.26
COAL FIRE ELLICOTT CITY,MFKT KIT F K,T-S 250/CSMWPP  WHITE MFKT,7665 NATIONAL PAPER & PLASTICS CO.,CUTLERY KITS,Custom,18.64
ROOTS NATURAL KITCHEN,ACM122 12X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,10.94
ROOTS NATURAL KITCHEN,4108480D300 48oz Round Pulp Bowl 300/CS,10650 SABERT CORPORATION,FIBER BOWL COMPOSTABLE,Custom,78.36
ROOTS NATURAL KITCHEN,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,16.36
ROOTS NATURAL KITCHEN,5112090D300 24-32OZ HIGH DOME ROUND PET LID 300/CS,10650 SABERT CORPORATION,DOME LIDS,Custom,63.27
ROOTS NATURAL KITCHEN,GRILL BRICKS GB12TSH 12/CS,11834 ACS CLEANING PRODUCTS GROUP,GRILL BRICK/SCREEN,Custom,1.709
CAVA MEZZE CORPORATE,25703 SCOTT HARD ROLL TOWEL 6/1150'  MOD,5801 KIMBERLY-CLARK INC.,TOWEL ROLL,Custom,66.30
CAVA MEZZE CORPORATE,04007 SCOTT CORELESS T.T. 36/C,5801 KIMBERLY-CLARK INC.,TOILET TISSUE JUMBO,Custom,42.12
CAVA MEZZE CORPORATE,200APS 2OZ Clear SOUFFLE 2500/CSPLASTIC   CHESAPEAKE,7665 NATIONAL PAPER & PLASTICS CO.,SOUFFLE PLASTIC,Custom,22.99
CAVA MEZZE CORPORATE,SPIC/SPAN WITH BLEACH 45/CSPGC02010 2.2OZ FLOOR CLEANER,6246 ESSENDANT,CLEANER FLOOR,Custom,28.35
CAVA MEZZE CORPORATE,CAVA 32OZ BAGASSE BOWL 500/CS10/50/CS,7665 NATIONAL PAPER & PLASTICS CO.,FIBER BOWL COMPOSTABLE,Custom,57.00
CAVA MEZZE CORPORATE,HK1975A HOUSEHOLD ROLL TOWEL12/CS UNIVERSAL KRAFT 210SHT 12/CS,10620 ESSITY PROFESSIONAL HYGIENE,TOWEL HOUSEHOLD,Custom,22.99
CAVA MEZZE CORPORATE,A35 21X6X35 .8MIL Clear POLY BAG200/CS BUN PAN BAG,340 ALUF PLASTICS DIVISION,BAG POLY,Custom,20.00
CAVA MEZZE CORPORATE,ACM182 18X2M FOODSERVICE FILM,570 ANCHOR PACKAGING INC.,FILM FOODSERVICE,Custom,12.39
CAVA MEZZE CORPORATE,137-1191 UTENSIL RACK WALLMOUNT 24" - EA -,3442 FRANKLIN MACHINE PRODUCTS INC.,SMALLWARES,Custom,71.56
CAVA MEZZE CORPORATE,SI2000 86OZ ICE SCOOP CADDY BLUE,10692 SAN JAMAR  INC.,ICE PAILS/SCOOPS,Custom,29.10
